아티스트,제목,곡의 빠르기,잡음,진폭의 변화,주파수의 밝기,파워,X,Y
마마무(MAMAMOO),음오아예 [Um Oh Ah Yeh],0.2588771124210463,0.8178260562948656,0.8588807672169768,0.8873352501852221,0.9073955682584641,73.01550802899195,62.53162109041912
마미손,"땡큐땡큐 (Feat. 장기하, YDG, 머쉬베놈)",0.2588771124210463,0.3877432149562811,0.5621385672507996,0.6022875439097505,0.9416279566622038,47.36919719740771,46.9373184362377
머쉬베놈(MUSHVENOM),"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",0.3923711178932867,0.821817179598676,0.9121740317073499,0.9049887658943445,0.5876274035660148,73.88975187056336,66.13254649941226
멜로망스,선물,0.9616651879862623,0.19009654111779511,0.05936254340336584,0.05545273228657724,0.2392203105462693,30.971146700832833,45.056081549889996
모모랜드,Same Same,0.5681621000271329,0.6454531257726582,0.9118045467987754,0.8740957024899337,0.8113422821247408,72.27183781357124,73.0124430658335
모이다 밴드(Moida Band),Any More,0.2588771124210463,0.6297383107896046,0.7149874500589873,0.63732598070432,0.08615375027744054,51.90162099100246,44.56027372277845
문별,머리에서 발끝까지(Shutdown) (Feat.Seori),0.847155427871578,0.7463537861756558,0.9525437510005567,0.9095970897012524,0.8208211072276695,83.15231699375815,86.80078286293255
미란이(Mirani),"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",0.847155427871578,0.6635291271566168,0.8370015033748246,0.8157236640705378,0.8124956280542185,76.50649663244029,81.70096801587871
미란이(Mirani),티키타 (Feat. 릴보이 (lIlBOI)),0.2083709341932341,0.22360347720963603,0.8857495175258898,0.7854161043562631,0.9615779658306898,48.29648882463744,53.60996423577568
"미란이, 먼치맨, 쿤디판다(Khundi Panda), 머쉬베놈(MUSHVENOM)",VVS (Feat. JUSTHIS) (Prod. GroovyRoom),0.847155427871578,0.9985560807901742,0.8393507496620431,0.8367613855636604,0.9532764044194758,91.57274468211075,86.9267846714737
바비킴,일년을 하루같이 (쩐의 전쟁 OST),0.9968288087825973,0.07606754866269269,0.2525128684995148,0.22216527576145395,0.3295015790066359,33.546204039830855,53.42240651321656
박기영,시작,0.9154939676959741,0.4387634537421857,0.8462272807910366,0.7411820608810081,0.2309871622863119,62.50665535110085,75.06545170156484
박문치,"Blink (With. 라라, 이아일)",0.10757579672157624,0.042782357444122544,0.3822373682844743,0.22709834820368557,0.7014488064157324,20.793029144080094,23.932057837224797
박문치,네 손을 잡고 싶어 (Feat. 강원우 Of 일로와이로),0.3923711178932867,0.18886197751557027,0.22139857940144442,0.22315949319951134,0.9120850249694079,31.182318228206626,35.595476192600366
박미경,이브의 경고,0.761206540659798,0.9669931663718629,0.8460777408045457,0.8386867733143524,0.624619976336254,85.45847978066745,80.05968333585105
박상민,헬스 클럽 아가씨,0.47574580447627257,0.8342038215311041,0.7587347968405359,0.7914257351065297,0.08550759089377596,66.8270981475834,59.230156942241
박완규,Alone,0.10757579672157624,0.6454824647966306,0.3952453543278816,0.3602360266453305,0.7423203237090089,46.90128511639777,33.29068737338369
박재범,"All I Wanna Do (K) (Feat. Hoody, Loco)",0.16724242015660895,0.43478802956799445,0.565848869444133,0.5702659895857451,0.5003197043683076,42.75920391427515,38.763071326224946
박정현,꿈에,0.761206540659798,0.9868726804759197,0.37651990292756154,0.4648563281707675,0.01874146172769769,67.06541398976863,57.33192767039467
박지윤,Steal Away (주인공),0.2083709341932341,0.5288379056988092,0.5227999540552046,0.4760520393349301,0.1864696544126659,42.402150930397106,35.46495283664681
박지윤,미스터리 (Feat. San E),0.761206540659798,0.18206260357841814,0.417054931916279,0.3661641536904898,0.7178837254289194,41.68821238585235,55.112106628600664
박진영,"FEVER (Feat. 수퍼비, BIBI)",0.16724242015660895,0.3385466569478349,0.725903053789943,0.7614530119690609,0.5147929405433356,44.1672352819684,44.970214096356145
박진영,난 여자가 있는데,0.10757579672157624,0.6644091297562769,0.7465179660176138,0.7058563367644195,0.07367718889491298,51.4535757016282,40.731381111015615
박진영,날 떠나지마,0.5681621000271329,0.9213924629320156,0.8530313186205947,0.8297306716462332,0.07419879008196582,74.31886150751716,66.33763633656167
박혜경,카누를 타고 파라다이스에 갈 때,0.2083709341932341,0.9761923117320882,0.7817648404958502,0.8563467963123486,0.10610306574341766,68.47490658362287,51.920023878648394
박효신,눈의 꽃,0.847155427871578,0.4110689714374161,0.15253815088976747,0.11974148375907595,0.03853727017356177,38.019417972049936,43.82787222394977
방탄소년단,FAKE LOVE,0.9154939676959741,0.9956158985565188,0.9843904716252564,0.9951141406717948,0.6476300965429183,94.24976710083249,92.64231090477435
방탄소년단,MIC Drop (Steve Aoki Remix) (Feat. Desiigner),0.9867214565421997,0.6462918806376847,0.8637077725917885,0.8359372044195511,0.8145224134186912,79.36485598656958,88.06990074247854
방탄소년단,Trivia 起：Just Dance,0.5681621000271329,0.6228277489170688,0.7634267593194262,0.7239247944069427,0.8000810687434465,66.78494577511782,66.70260325221784
방탄소년단,Trivia 轉：Seesaw,0.3199772389206965,0.6436089126869735,0.8063969076829838,0.7097856167870573,0.6739385400330343,62.10908100775347,56.29821457342876
방탄소년단,봄날,0.3199772389206965,0.9998733206849192,0.9354498238076756,0.969134085951113,0.8601827581265997,83.39664252274133,69.49132854011881
배연서(WEBSTER B),"이로한 (Feat. ELO, Jessi) (Prod. Padi)",0.16724242015660895,0.8983496186071398,0.37368303301825617,0.44884243313173455,0.40989391611083476,55.33985730020859,36.22264147644392
"배연서(WEBSTER B), 윤진영(Clloud)"," Like It (Feat. 행주, 보이비)",0.47574580447627257,0.812721078613899,0.8740862389127118,0.8714532523409559,0.4642234961835211,72.86225149758042,66.71006775209847
배치기,궁금해 가끔 (Feat. 구인회 of MAC),0.6654853730091297,0.9841686339427136,0.879815539935548,0.9246387740245612,0.647398916521743,85.99314052206515,79.02417670421194
백아연,그래서 요즘 생각이 많아,0.10757579672157624,0.09254234187045801,0.17027435071582403,0.1907610881669477,0.4868323502307023,16.034631007542828,17.317487567530087
백아연,변덕쟁이,0.47574580447627257,0.2697800766591656,0.5123196995839654,0.39670857292916417,0.7822456515159066,42.3420553920221,47.73065491106422
백예린,0415,0.47574580447627257,0.08712986431824254,0.2716644537963572,0.20446323315448972,0.7134102772391328,27.612134842118518,36.55778733364159
백예린,가끔,0.13409901690031967,0.5674129600502046,0.32148046161309796,0.3205573966034342,0.6706883973581654,41.720565911892535,30.58573141442713
백예린,내가 날 모르는 것처럼 (Feat. 카더가든),0.9154939676959741,0.5490455439526063,0.6097889597610118,0.5562868841841764,0.1337383757022027,59.36773290610776,66.76911478329082
별,12월 32일,0.13409901690031967,0.09503715049802286,0.08582917473771978,0.08047015201902569,0.021770667020626844,9.222458043078229,9.858025386334194
보아(BoA),"ONE SHOT, TWO SHOT",0.5681621000271329,0.1675584741529323,0.45295228150912253,0.39462700072969936,0.6897903104037095,37.96879970817649,48.25155749142817
보아(BoA),공중정원 [Garden In the Air],0.2083709341932341,0.9821257064428673,0.8587798293940249,0.8976094188939958,0.5341027250967293,74.94516496936711,58.62490664888575
볼빨간사춘기,Blue,0.47574580447627257,0.1543370773506807,0.2643624989718545,0.28092956472984143,0.737535066648481,31.16029547677299,38.85439489307644
볼빨간사춘기,XX,0.13409901690031967,0.267299837671055,0.3021834496595154,0.34249456609007395,0.874374771684902,31.586336215788663,29.674267084564143
봄여름가을겨울,"Bravo, My Life!",0.10757579672157624,0.5706195982226114,0.4857092403825539,0.383068772539072,0.32680811768326146,41.789253573210395,30.652869286354303
브라운 아이드 걸스,L.O.V.E,0.761206540659798,0.25471426134183894,0.7008061948730447,0.5509795436356542,0.6008164092063464,50.94678469275041,64.03928310204775
브라운 아이드 걸스,다가와서,0.03718775264562965,0.6657475324833674,0.3687057586773056,0.34986930062118216,0.111263101870345,39.35909555070867,23.629117635332065
브레이브걸스(Brave Girls),운전만해 (We Ride),0.3923711178932867,0.32737191808334404,0.5105704275988414,0.535263174396917,0.9875017759451614,46.38135713659711,49.76025369593169
비,It’s Raining,0.2588771124210463,0.30238356433771607,0.5413303706363074,0.47548900274338446,0.7926528506491968,40.78091076858153,41.641836114304816
비,태양을 피하는 방법,0.16724242015660895,0.42383514858592836,0.5874513952193903,0.5742785002182409,0.0666115900692732,38.45618315383226,34.828762101569
