SOLDDATE,TEMP,HUM,REGION_U
2018-03-13,13.3,71.0,부산광역시
2018-03-14,15.3,73.4,부산광역시
2018-03-15,14.3,92.3,부산광역시
2018-03-16,5.3,62.4,부산광역시
2018-03-17,6.6,61.6,부산광역시
2018-03-18,10.7,77.1,부산광역시
2018-03-19,9.6,90.8,부산광역시
2018-03-20,5.7,65.0,부산광역시
2018-03-21,2.9,86.3,부산광역시
2018-03-22,6.8,61.0,부산광역시
2018-03-23,9.6,53.5,부산광역시
2018-03-24,12.4,44.9,부산광역시
2018-03-25,13.9,50.5,부산광역시
2018-03-26,15.5,39.8,부산광역시
2018-03-27,16.0,41.3,부산광역시
2018-03-28,15.6,58.0,부산광역시
2018-03-29,15.1,61.4,부산광역시
2018-03-30,12.7,52.4,부산광역시
2018-03-31,14.1,49.4,부산광역시
2018-04-01,16.3,64.1,부산광역시
2018-04-02,17.9,76.4,부산광역시
2018-04-03,18.2,78.0,부산광역시
2018-04-04,11.1,85.5,부산광역시
2018-04-05,10.5,75.4,부산광역시
2018-04-06,10.7,64.4,부산광역시
2018-04-07,6.5,37.1,부산광역시
2018-04-08,8.8,52.0,부산광역시
2018-04-09,13.6,60.9,부산광역시
2018-04-10,14.9,76.4,부산광역시
2018-04-11,18.7,55.6,부산광역시
2018-04-12,16.3,29.1,부산광역시
2018-04-13,13.7,40.6,부산광역시
2018-04-14,12.5,86.1,부산광역시
2018-04-15,13.9,51.0,부산광역시
2018-04-16,12.8,58.5,부산광역시
2018-04-17,13.9,70.8,부산광역시
2018-04-18,15.3,56.9,부산광역시
2018-04-19,15.8,51.1,부산광역시
2018-04-20,18.8,44.6,부산광역시
2018-04-21,18.9,54.6,부산광역시
2018-04-22,17.1,72.3,부산광역시
2018-04-23,11.8,88.9,부산광역시
2018-04-24,12.0,81.5,부산광역시
2018-04-25,13.3,47.3,부산광역시
2018-04-26,14.5,61.8,부산광역시
2018-04-27,16.0,53.5,부산광역시
2018-04-28,16.5,63.9,부산광역시
2018-04-29,17.1,66.0,부산광역시
2018-04-30,19.0,67.6,부산광역시
2018-05-01,18.3,68.6,부산광역시
2018-05-02,15.2,91.6,부산광역시
2018-05-03,14.2,46.6,부산광역시
2018-05-04,14.8,48.1,부산광역시
2018-05-05,16.9,59.9,부산광역시
2018-05-06,16.2,92.8,부산광역시
2018-05-07,14.8,90.9,부산광역시
2018-05-08,14.2,72.0,부산광역시
2018-05-09,13.2,64.9,부산광역시
2018-05-10,14.3,71.5,부산광역시
2018-05-11,17.1,57.0,부산광역시
2018-05-12,17.8,82.5,부산광역시
2018-05-13,19.2,83.4,부산광역시
2018-05-14,20.0,60.4,부산광역시
2018-05-15,21.4,67.9,부산광역시
2018-05-16,20.7,94.9,부산광역시
2018-05-17,20.9,96.9,부산광역시
2018-05-18,16.3,91.9,부산광역시
2018-05-19,14.7,66.0,부산광역시
2018-05-20,15.4,66.5,부산광역시
2018-05-21,17.2,71.9,부산광역시
2018-05-22,18.0,74.9,부산광역시
2018-05-23,18.1,77.6,부산광역시
2018-05-24,19.4,57.4,부산광역시
2018-05-25,21.1,51.3,부산광역시
2018-05-26,20.5,52.9,부산광역시
2018-05-27,20.2,75.1,부산광역시
2018-05-28,19.5,84.1,부산광역시
2018-05-29,21.0,82.9,부산광역시
2018-05-30,21.9,79.9,부산광역시
2018-05-31,20.2,68.1,부산광역시
2018-06-01,21.6,54.0,부산광역시
2018-06-02,22.9,60.4,부산광역시
2018-06-03,21.3,71.9,부산광역시
2018-06-04,22.2,68.0,부산광역시
2018-06-05,19.7,84.8,부산광역시
2018-06-06,21.6,79.6,부산광역시
2018-06-07,21.8,78.1,부산광역시
2018-06-08,22.8,68.9,부산광역시
2018-06-09,21.2,65.9,부산광역시
2018-06-10,19.3,77.6,부산광역시
2018-06-11,17.2,86.3,부산광역시
2018-06-12,18.3,72.3,부산광역시
2018-06-13,19.6,72.4,부산광역시
2018-06-14,19.9,72.9,부산광역시
2018-06-15,19.3,65.3,부산광역시
2018-06-16,18.5,68.5,부산광역시
2018-06-17,20.9,71.0,부산광역시
2018-06-18,22.8,72.6,부산광역시
2018-06-19,21.6,86.5,부산광역시
2018-06-20,22.8,73.3,부산광역시
2018-06-21,24.7,55.5,부산광역시
2018-06-22,24.0,56.5,부산광역시
2018-06-23,23.0,68.1,부산광역시
2018-06-24,24.7,67.9,부산광역시
2018-06-25,23.3,80.5,부산광역시
2018-06-26,22.8,93.9,부산광역시
2018-06-27,23.1,91.9,부산광역시
2018-06-28,21.2,97.5,부산광역시
2018-06-29,22.2,96.5,부산광역시
2018-06-30,21.0,95.9,부산광역시
2018-07-01,24.5,86.5,부산광역시
2018-07-02,25.4,86.8,부산광역시
2018-07-03,22.7,95.9,부산광역시
2018-07-04,25.0,83.4,부산광역시
2018-07-05,22.9,94.1,부산광역시
2018-07-06,20.8,89.9,부산광역시
2018-07-07,20.0,76.5,부산광역시
2018-07-08,19.7,80.9,부산광역시
2018-07-09,20.0,92.8,부산광역시
2018-07-10,24.0,85.5,부산광역시
2018-07-11,26.6,78.5,부산광역시
2018-07-12,27.4,78.3,부산광역시
2018-07-13,27.0,83.4,부산광역시
2018-07-14,27.6,79.9,부산광역시
2018-07-15,27.2,79.9,부산광역시
2018-07-16,27.1,74.9,부산광역시
2018-07-17,27.6,70.6,부산광역시
2018-07-18,28.1,71.4,부산광역시
2018-07-19,29.1,67.1,부산광역시
2018-07-20,29.6,65.8,부산광역시
2018-07-21,29.2,78.1,부산광역시
2018-07-22,29.7,69.3,부산광역시
2018-07-23,29.5,69.8,부산광역시
2018-07-24,29.3,74.8,부산광역시
2018-07-25,29.6,74.1,부산광역시
2018-07-26,30.4,74.5,부산광역시
2018-07-27,29.8,79.5,부산광역시
2018-07-28,29.3,69.0,부산광역시
2018-07-29,29.3,65.4,부산광역시
2018-07-30,28.9,70.0,부산광역시
2018-07-31,29.8,62.3,부산광역시
2018-08-01,30.3,60.4,부산광역시
2018-08-02,30.0,69.0,부산광역시
2018-08-03,29.9,69.9,부산광역시
2018-08-04,30.1,73.4,부산광역시
2018-08-05,31.3,69.5,부산광역시
2018-08-06,29.9,75.9,부산광역시
2018-08-07,28.4,71.8,부산광역시
2018-08-08,27.9,69.6,부산광역시
2018-08-09,28.4,71.5,부산광역시
2018-08-10,26.7,81.4,부산광역시
2018-08-11,27.3,77.9,부산광역시
2018-08-12,28.8,78.6,부산광역시
2018-08-13,30.9,66.6,부산광역시
2018-08-14,29.9,72.9,부산광역시
2018-08-15,28.6,79.9,부산광역시
2018-08-16,26.2,84.1,부산광역시
2018-08-17,25.2,58.9,부산광역시
2018-08-18,25.0,60.1,부산광역시
2018-08-19,25.3,65.6,부산광역시
2018-08-20,26.2,69.4,부산광역시
2018-08-21,28.6,67.5,부산광역시
2018-08-22,29.8,67.0,부산광역시
2018-08-23,28.0,79.0,부산광역시
2018-08-24,26.7,83.8,부산광역시
2018-08-25,25.7,82.6,부산광역시
2018-08-26,25.9,90.5,부산광역시
2018-08-27,26.0,92.6,부산광역시
2018-08-28,27.1,82.1,부산광역시
2018-08-29,27.3,80.0,부산광역시
2018-08-30,27.5,81.6,부산광역시
2018-08-31,26.0,83.9,부산광역시
2018-09-01,21.6,86.4,부산광역시
2018-09-02,22.8,80.9,부산광역시
2018-09-03,24.7,92.6,부산광역시
2018-09-04,25.1,76.9,부산광역시
2018-09-05,24.3,67.6,부산광역시
2018-09-06,23.8,68.3,부산광역시
2018-09-07,21.7,86.9,부산광역시
2018-09-08,21.3,70.9,부산광역시
2018-09-09,22.3,68.9,부산광역시
2018-09-10,21.5,61.5,부산광역시
2018-09-11,21.2,65.1,부산광역시
2018-09-12,23.2,73.3,부산광역시
2018-09-13,21.8,89.3,부산광역시
2018-09-14,21.8,96.3,부산광역시
2018-09-15,22.6,89.5,부산광역시
2018-09-16,24.9,80.1,부산광역시
2018-09-17,23.8,74.6,부산광역시
2018-09-18,24.0,79.9,부산광역시
2018-09-19,23.2,84.4,부산광역시
2018-09-20,20.6,91.3,부산광역시
2018-09-21,20.7,92.1,부산광역시
2018-09-22,22.4,75.8,부산광역시
2018-09-23,22.3,70.1,부산광역시
2018-09-24,19.6,49.9,부산광역시
2018-09-25,19.8,59.8,부산광역시
2018-09-26,20.0,63.8,부산광역시
2018-09-27,19.6,61.0,부산광역시
2018-09-28,19.9,66.4,부산광역시
2018-09-29,18.0,90.3,부산광역시
2018-09-30,19.6,71.3,부산광역시
2018-10-01,17.9,52.9,부산광역시
2018-10-02,17.3,65.4,부산광역시
2018-10-03,18.6,63.6,부산광역시
2018-10-04,20.1,71.9,부산광역시
2018-10-05,19.5,96.6,부산광역시
2018-10-06,21.6,86.0,부산광역시
2018-10-07,20.8,72.6,부산광역시
2018-10-08,18.6,52.5,부산광역시
2018-10-09,18.1,63.6,부산광역시
2018-10-10,17.1,64.1,부산광역시
2018-10-11,13.3,44.1,부산광역시
2018-10-12,13.9,55.0,부산광역시
2018-10-13,16.1,63.6,부산광역시
2018-10-14,17.1,61.5,부산광역시
2018-10-15,17.2,57.3,부산광역시
2018-10-16,16.1,67.5,부산광역시
2018-10-17,16.5,67.8,부산광역시
2018-10-18,15.9,55.8,부산광역시
2018-10-19,15.5,58.5,부산광역시
2018-10-20,15.5,59.5,부산광역시
2018-10-21,16.2,58.8,부산광역시
2018-10-22,17.1,69.9,부산광역시
2018-10-23,18.0,64.4,부산광역시
2018-10-24,15.7,57.6,부산광역시
2018-10-25,16.5,60.4,부산광역시
2018-10-26,15.9,76.8,부산광역시
2018-10-27,13.0,50.3,부산광역시
2018-10-28,13.8,56.0,부산광역시
2018-10-29,14.4,53.4,부산광역시
2018-10-30,10.8,49.0,부산광역시
2018-10-31,11.6,48.3,부산광역시
2018-11-01,11.5,51.3,부산광역시
2018-11-02,13.3,53.4,부산광역시
2018-11-03,13.9,51.6,부산광역시
2018-11-04,15.3,47.6,부산광역시
2018-11-05,15.1,64.6,부산광역시
2018-11-06,16.4,68.6,부산광역시
2018-11-07,16.9,69.5,부산광역시
2018-11-08,16.8,91.3,부산광역시
2018-11-09,14.3,63.6,부산광역시
2018-11-10,14.2,56.4,부산광역시
2018-11-11,14.4,66.4,부산광역시
2018-11-12,12.6,77.3,부산광역시
2018-11-13,12.8,71.6,부산광역시
2018-11-14,12.7,68.0,부산광역시
2018-11-15,13.3,65.6,부산광역시
2018-11-16,12.7,71.0,부산광역시
2018-11-17,12.4,57.1,부산광역시
2018-11-18,10.3,39.5,부산광역시
2018-11-19,11.1,40.1,부산광역시
2018-11-20,10.2,42.3,부산광역시
2018-11-21,10.9,39.9,부산광역시
2018-11-22,7.5,35.0,부산광역시
2018-11-23,6.1,33.8,부산광역시
2018-11-24,7.7,67.3,부산광역시
2018-11-25,9.7,67.6,부산광역시
2018-11-26,11.1,61.1,부산광역시
2018-11-27,14.0,53.1,부산광역시
2018-11-28,11.6,52.1,부산광역시
2018-11-29,10.4,41.1,부산광역시
2018-11-30,11.4,46.8,부산광역시
2018-12-01,10.4,49.9,부산광역시
2018-12-02,14.1,69.0,부산광역시
2018-12-03,16.8,94.3,부산광역시
2018-12-04,14.6,78.1,부산광역시
2018-12-05,9.7,49.1,부산광역시
2018-12-06,7.3,72.3,부산광역시
2018-12-07,0.5,39.5,부산광역시
2018-12-08,-1.9,39.5,부산광역시
2018-12-09,-0.5,29.3,부산광역시
2018-12-10,4.0,36.5,부산광역시
2018-12-11,5.8,83.3,부산광역시
2018-12-12,2.9,46.5,부산광역시
2018-12-13,3.2,44.9,부산광역시
2018-12-14,1.2,35.5,부산광역시
2018-12-15,4.0,36.6,부산광역시
2018-12-16,4.7,66.9,부산광역시
2018-12-17,5.9,51.8,부산광역시
2018-12-18,5.6,50.4,부산광역시
2018-12-19,9.6,55.4,부산광역시
2018-12-20,10.3,59.8,부산광역시
2018-12-21,11.9,71.0,부산광역시
2018-12-22,12.5,62.1,부산광역시
2018-12-23,8.8,52.6,부산광역시
2018-12-24,3.9,25.6,부산광역시
2018-12-25,5.0,27.8,부산광역시
2018-12-26,6.9,39.3,부산광역시
2018-12-27,0.5,17.0,부산광역시
2018-12-28,-3.5,27.4,부산광역시
2018-12-29,-2.2,26.3,부산광역시
2018-12-30,-0.7,30.4,부산광역시
2018-12-31,3.9,36.5,부산광역시
2018-01-01,1.3,36.1,대구광역시
2018-01-02,1.5,50.6,대구광역시
2018-01-03,0.3,30.0,대구광역시
2018-01-04,0.6,38.5,대구광역시
2018-01-05,2.1,36.5,대구광역시
2018-01-06,1.1,42.0,대구광역시
2018-01-07,-0.5,54.0,대구광역시
2018-01-08,2.2,80.6,대구광역시
2018-01-09,-0.1,56.0,대구광역시
2018-01-10,-2.9,55.0,대구광역시
2018-01-11,-6.6,45.4,대구광역시
2018-01-12,-6.6,38.9,대구광역시
2018-01-13,-2.5,56.0,대구광역시
2018-01-14,-0.8,68.8,대구광역시
2018-01-15,4.3,61.3,대구광역시
2018-01-16,3.4,82.5,대구광역시
2018-01-17,4.5,92.8,대구광역시
2018-01-18,5.8,62.8,대구광역시
2018-01-19,2.5,46.0,대구광역시
2018-01-20,1.8,57.1,대구광역시
2018-01-21,2.4,55.4,대구광역시
2018-01-22,4.5,52.1,대구광역시
2018-01-23,-4.7,35.3,대구광역시
2018-01-24,-9.4,29.1,대구광역시
2018-01-25,-8.7,31.9,대구광역시
2018-01-26,-8.9,31.0,대구광역시
2018-01-27,-5.6,34.1,대구광역시
2018-01-28,-1.1,27.9,대구광역시
2018-01-29,-4.9,34.9,대구광역시
2018-01-30,-3.5,40.4,대구광역시
2018-01-31,-0.3,44.0,대구광역시
2018-02-01,-0.2,33.9,대구광역시
2018-02-02,-1.5,36.9,대구광역시
2018-02-03,-3.2,39.5,대구광역시
2018-02-04,-6.4,35.4,대구광역시
2018-02-05,-6.2,32.6,대구광역시
2018-02-06,-6.7,37.0,대구광역시
2018-02-07,-5.3,31.9,대구광역시
2018-02-08,-3.1,35.8,대구광역시
2018-02-09,2.3,42.3,대구광역시
2018-02-10,3.3,41.5,대구광역시
2018-02-11,-2.3,39.3,대구광역시
2018-02-12,-2.7,53.3,대구광역시
2018-02-13,0.7,43.5,대구광역시
2018-02-14,6.6,46.8,대구광역시
2018-02-15,5.0,27.8,대구광역시
2018-02-16,3.0,33.3,대구광역시
2018-02-17,1.3,21.8,대구광역시
2018-02-18,2.1,22.6,대구광역시
2018-02-19,4.8,29.6,대구광역시
2018-02-20,4.3,34.8,대구광역시
2018-02-21,2.8,21.4,대구광역시
2018-02-22,2.2,29.8,대구광역시
2018-02-23,4.3,48.9,대구광역시
2018-02-24,6.4,53.5,대구광역시
2018-02-25,6.3,58.5,대구광역시
2018-02-26,4.9,48.3,대구광역시
2018-02-27,7.0,51.9,대구광역시
2018-02-28,7.4,80.4,대구광역시
2018-03-01,5.1,47.1,대구광역시
2018-03-02,3.5,33.3,대구광역시
2018-03-03,8.2,47.3,대구광역시
2018-03-04,12.7,72.4,대구광역시
2018-03-05,5.3,81.3,대구광역시
2018-03-06,5.2,59.9,대구광역시
2018-03-07,4.7,72.4,대구광역시
2018-03-08,2.0,94.9,대구광역시
2018-03-09,2.9,82.5,대구광역시
2018-03-10,6.9,60.6,대구광역시
2018-03-11,8.6,46.1,대구광역시
2018-03-12,9.8,54.0,대구광역시
2018-03-13,13.3,58.9,대구광역시
2018-03-14,16.0,60.0,대구광역시
2018-03-15,14.8,88.8,대구광역시
2018-03-16,4.0,64.9,대구광역시
2018-03-17,5.5,56.1,대구광역시
2018-03-18,9.1,68.8,대구광역시
2018-03-19,8.1,92.4,대구광역시
2018-03-20,5.2,52.1,대구광역시
2018-03-21,1.7,93.3,대구광역시
2018-03-22,6.0,60.5,대구광역시
2018-03-23,7.9,54.9,대구광역시
2018-03-24,11.7,47.1,대구광역시
2018-03-25,13.9,41.6,대구광역시
2018-03-26,15.3,36.8,대구광역시
2018-03-27,16.3,44.4,대구광역시
2018-03-28,18.2,37.8,대구광역시
2018-03-29,15.1,54.4,대구광역시
2018-03-30,12.9,50.3,대구광역시
2018-03-31,15.2,48.8,대구광역시
2018-04-01,17.5,52.4,대구광역시
2018-04-02,19.7,61.0,대구광역시
2018-04-03,20.2,60.0,대구광역시
2018-04-04,10.5,84.0,대구광역시
2018-04-05,8.2,84.1,대구광역시
2018-04-06,9.5,63.1,대구광역시
2018-04-07,6.2,35.0,대구광역시
2018-04-08,8.9,41.6,대구광역시
2018-04-09,13.5,39.9,대구광역시
2018-04-10,15.5,52.0,대구광역시
2018-04-11,19.0,41.8,대구광역시
2018-04-12,16.4,24.4,대구광역시
2018-04-13,12.8,38.5,대구광역시
2018-04-14,10.5,81.5,대구광역시
2018-04-15,12.8,50.1,대구광역시
2018-04-16,12.2,57.0,대구광역시
2018-04-17,14.6,55.8,대구광역시
2018-04-18,16.9,43.4,대구광역시
2018-04-19,19.2,30.1,대구광역시
2018-04-20,21.5,33.9,대구광역시
2018-04-21,21.8,35.1,대구광역시
2018-04-22,16.1,61.8,대구광역시
2018-04-23,10.4,90.6,대구광역시
2018-04-24,11.2,88.6,대구광역시
2018-04-25,13.2,50.3,대구광역시
2018-04-26,16.4,44.9,대구광역시
2018-04-27,17.4,35.1,대구광역시
2018-04-28,17.8,43.1,대구광역시
2018-04-29,19.0,37.1,대구광역시
2018-04-30,21.0,54.9,대구광역시
2018-05-01,20.1,70.0,대구광역시
2018-05-02,15.1,85.1,대구광역시
2018-05-03,14.1,43.6,대구광역시
2018-05-04,16.1,33.5,대구광역시
2018-05-05,19.9,29.5,대구광역시
2018-05-06,16.2,93.5,대구광역시
2018-05-07,15.5,87.4,대구광역시
2018-05-08,14.3,68.5,대구광역시
2018-05-09,12.9,62.6,대구광역시
2018-05-10,17.6,51.4,대구광역시
2018-05-11,19.7,46.5,대구광역시
2018-05-12,17.7,70.5,대구광역시
2018-05-13,20.6,68.3,대구광역시
2018-05-14,22.2,55.8,대구광역시
2018-05-15,24.6,53.6,대구광역시
2018-05-16,24.8,77.8,대구광역시
2018-05-17,26.5,68.6,대구광역시
2018-05-18,16.9,85.1,대구광역시
2018-05-19,14.4,62.1,대구광역시
2018-05-20,14.4,65.1,대구광역시
2018-05-21,15.2,71.6,대구광역시
2018-05-22,18.5,69.6,대구광역시
2018-05-23,20.1,59.4,대구광역시
2018-05-24,21.2,45.6,대구광역시
2018-05-25,22.8,40.1,대구광역시
2018-05-26,22.5,47.8,대구광역시
2018-05-27,22.2,56.3,대구광역시
2018-05-28,22.8,60.1,대구광역시
2018-05-29,23.9,64.3,대구광역시
2018-05-30,21.9,79.3,대구광역시
2018-05-31,21.8,53.8,대구광역시
2018-06-01,24.3,53.1,대구광역시
2018-06-02,26.8,42.4,대구광역시
2018-06-03,25.2,42.1,대구광역시
2018-06-04,25.3,48.9,대구광역시
2018-06-05,22.6,64.0,대구광역시
2018-06-06,24.6,57.9,대구광역시
2018-06-07,27.0,52.5,대구광역시
2018-06-08,25.6,50.1,대구광역시
2018-06-09,20.2,62.8,대구광역시
2018-06-10,18.7,71.5,대구광역시
2018-06-11,17.0,81.0,대구광역시
2018-06-12,19.1,64.4,대구광역시
2018-06-13,20.3,65.0,대구광역시
2018-06-14,20.1,64.1,대구광역시
2018-06-15,19.1,59.0,대구광역시
2018-06-16,18.7,60.1,대구광역시
2018-06-17,21.9,57.8,대구광역시
2018-06-18,25.4,56.3,대구광역시
2018-06-19,22.4,74.8,대구광역시
2018-06-20,24.7,55.3,대구광역시
2018-06-21,25.4,42.4,대구광역시
2018-06-22,25.6,41.6,대구광역시
2018-06-23,26.4,42.0,대구광역시
2018-06-24,28.6,39.8,대구광역시
2018-06-25,28.2,44.3,대구광역시
2018-06-26,26.0,68.9,대구광역시
2018-06-27,25.8,78.8,대구광역시
2018-06-28,23.3,86.1,대구광역시
2018-06-29,25.7,74.5,대구광역시
2018-06-30,22.7,89.5,대구광역시
2018-07-01,24.7,82.1,대구광역시
2018-07-02,24.5,90.9,대구광역시
2018-07-03,23.9,86.5,대구광역시
2018-07-04,26.2,75.3,대구광역시
2018-07-05,22.4,89.1,대구광역시
2018-07-06,20.8,84.3,대구광역시
2018-07-07,20.2,65.0,대구광역시
2018-07-08,19.4,70.3,대구광역시
2018-07-09,19.2,88.3,대구광역시
2018-07-10,24.6,75.9,대구광역시
2018-07-11,28.2,69.5,대구광역시
2018-07-12,29.6,66.0,대구광역시
2018-07-13,30.6,61.1,대구광역시
2018-07-14,30.7,58.3,대구광역시
2018-07-15,31.3,55.8,대구광역시
2018-07-16,31.3,56.0,대구광역시
2018-07-17,30.9,56.9,대구광역시
2018-07-18,30.7,56.6,대구광역시
2018-07-19,31.0,58.6,대구광역시
2018-07-20,31.5,54.9,대구광역시
2018-07-21,31.1,58.9,대구광역시
2018-07-22,31.1,57.3,대구광역시
2018-07-23,32.2,49.0,대구광역시
2018-07-24,32.2,54.1,대구광역시
2018-07-25,32.3,56.0,대구광역시
2018-07-26,33.1,53.5,대구광역시
2018-07-27,32.4,58.3,대구광역시
2018-07-28,29.3,66.1,대구광역시
2018-07-29,30.3,53.9,대구광역시
2018-07-30,28.5,65.0,대구광역시
2018-07-31,29.2,60.4,대구광역시
2018-08-01,30.4,56.5,대구광역시
2018-08-02,30.8,56.1,대구광역시
2018-08-03,31.0,55.0,대구광역시
2018-08-04,32.3,52.3,대구광역시
2018-08-05,32.2,50.9,대구광역시
2018-08-06,30.4,61.1,대구광역시
2018-08-07,28.4,65.6,대구광역시
2018-08-08,29.1,62.8,대구광역시
2018-08-09,29.3,62.9,대구광역시
2018-08-10,25.9,83.5,대구광역시
2018-08-11,26.5,74.9,대구광역시
2018-08-12,27.7,76.6,대구광역시
2018-08-13,30.6,64.9,대구광역시
2018-08-14,30.7,57.6,대구광역시
2018-08-15,28.7,68.3,대구광역시
2018-08-16,26.2,77.3,대구광역시
2018-08-17,24.5,55.8,대구광역시
2018-08-18,23.8,59.8,대구광역시
2018-08-19,24.9,60.1,대구광역시
2018-08-20,26.3,61.9,대구광역시
2018-08-21,29.3,55.0,대구광역시
2018-08-22,29.4,60.8,대구광역시
2018-08-23,27.6,75.3,대구광역시
2018-08-24,29.2,61.8,대구광역시
2018-08-25,25.4,68.6,대구광역시
2018-08-26,20.8,95.1,대구광역시
2018-08-27,22.9,95.3,대구광역시
2018-08-28,25.7,85.3,대구광역시
2018-08-29,27.6,70.3,대구광역시
2018-08-30,27.7,75.3,대구광역시
2018-08-31,23.7,89.1,대구광역시
2018-09-01,23.2,74.6,대구광역시
2018-09-02,22.2,73.6,대구광역시
2018-09-03,23.4,90.6,대구광역시
2018-09-04,24.7,65.6,대구광역시
2018-09-05,25.0,49.5,대구광역시
2018-09-06,22.5,65.8,대구광역시
2018-09-07,22.8,67.3,대구광역시
2018-09-08,20.0,69.8,대구광역시
2018-09-09,20.5,71.8,대구광역시
2018-09-10,20.6,63.8,대구광역시
2018-09-11,19.6,64.4,대구광역시
2018-09-12,21.1,67.5,대구광역시
2018-09-13,21.3,77.8,대구광역시
2018-09-14,21.8,88.9,대구광역시
2018-09-15,22.1,87.8,대구광역시
2018-09-16,24.3,74.1,대구광역시
2018-09-17,23.6,63.5,대구광역시
2018-09-18,22.9,62.1,대구광역시
2018-09-19,22.0,77.3,대구광역시
2018-09-20,20.5,86.6,대구광역시
2018-09-21,19.7,92.5,대구광역시
2018-09-22,21.2,71.4,대구광역시
2018-09-23,20.8,60.3,대구광역시
2018-09-24,17.8,62.8,대구광역시
2018-09-25,16.8,67.3,대구광역시
2018-09-26,17.7,62.6,대구광역시
2018-09-27,16.8,65.8,대구광역시
2018-09-28,16.8,70.9,대구광역시
2018-09-29,18.2,79.4,대구광역시
2018-09-30,20.4,55.5,대구광역시
2018-10-01,17.5,47.0,대구광역시
2018-10-02,17.2,55.1,대구광역시
2018-10-03,16.8,65.8,대구광역시
2018-10-04,18.3,70.1,대구광역시
2018-10-05,18.3,94.5,대구광역시
2018-10-06,20.3,83.3,대구광역시
2018-10-07,19.9,63.5,대구광역시
2018-10-08,16.5,43.3,대구광역시
2018-10-09,15.3,72.9,대구광역시
2018-10-10,15.3,57.6,대구광역시
2018-10-11,12.3,40.0,대구광역시
2018-10-12,11.6,58.4,대구광역시
2018-10-13,13.5,66.3,대구광역시
2018-10-14,14.5,68.8,대구광역시
2018-10-15,15.8,58.8,대구광역시
2018-10-16,13.8,77.9,대구광역시
2018-10-17,13.7,70.1,대구광역시
2018-10-18,13.0,63.4,대구광역시
2018-10-19,13.9,60.0,대구광역시
2018-10-20,12.4,62.8,대구광역시
2018-10-21,12.2,60.0,대구광역시
2018-10-22,13.3,71.0,대구광역시
2018-10-23,15.5,67.1,대구광역시
2018-10-24,14.5,55.6,대구광역시
2018-10-25,12.5,65.1,대구광역시
2018-10-26,12.5,81.3,대구광역시
2018-10-27,12.0,42.3,대구광역시
2018-10-28,11.7,58.3,대구광역시
2018-10-29,11.0,64.3,대구광역시
2018-10-30,9.0,46.1,대구광역시
2018-10-31,9.2,53.6,대구광역시
2018-11-01,8.9,55.6,대구광역시
2018-11-02,9.0,60.5,대구광역시
2018-11-03,10.1,58.5,대구광역시
2018-11-04,11.0,55.9,대구광역시
2018-11-05,10.8,67.3,대구광역시
2018-11-06,13.0,73.9,대구광역시
2018-11-07,13.8,83.8,대구광역시
2018-11-08,15.0,92.4,대구광역시
2018-11-09,13.8,59.1,대구광역시
2018-11-10,11.1,68.0,대구광역시
2018-11-11,10.7,75.3,대구광역시
2018-11-12,11.4,68.5,대구광역시
2018-11-13,10.5,70.4,대구광역시
2018-11-14,9.9,73.0,대구광역시
2018-11-15,9.2,72.3,대구광역시
2018-11-16,8.8,78.3,대구광역시
2018-11-17,9.0,63.3,대구광역시
2018-11-18,8.2,44.1,대구광역시
2018-11-19,8.2,51.9,대구광역시
2018-11-20,7.7,40.5,대구광역시
2018-11-21,6.4,53.6,대구광역시
2018-11-22,5.6,36.3,대구광역시
2018-11-23,3.0,42.3,대구광역시
2018-11-24,1.4,64.8,대구광역시
2018-11-25,4.5,83.0,대구광역시
2018-11-26,5.8,70.9,대구광역시
2018-11-27,8.2,68.5,대구광역시
2018-11-28,7.1,53.4,대구광역시
2018-11-29,5.8,48.0,대구광역시
2018-11-30,7.2,50.0,대구광역시
2018-12-01,6.4,52.6,대구광역시
2018-12-02,7.7,70.0,대구광역시
2018-12-03,12.1,86.1,대구광역시
2018-12-04,12.1,73.0,대구광역시
2018-12-05,6.5,40.1,대구광역시
2018-12-06,5.6,62.3,대구광역시
2018-12-07,-1.9,35.4,대구광역시
2018-12-08,-4.2,36.4,대구광역시
2018-12-09,-3.0,30.4,대구광역시
2018-12-10,-1.6,46.6,대구광역시
2018-12-11,0.4,80.6,대구광역시
2018-12-12,0.8,44.9,대구광역시
2018-12-13,1.1,48.6,대구광역시
2018-12-14,-0.8,38.1,대구광역시
2018-12-15,-1.2,45.1,대구광역시
2018-12-16,-0.8,75.8,대구광역시
2018-12-17,2.8,59.0,대구광역시
2018-12-18,3.6,55.8,대구광역시
2018-12-19,5.1,60.5,대구광역시
2018-12-20,4.1,64.1,대구광역시
2018-12-21,4.8,65.4,대구광역시
2018-12-22,6.9,67.9,대구광역시
2018-12-23,7.2,45.6,대구광역시
2018-12-24,1.5,30.0,대구광역시
2018-12-25,0.4,52.3,대구광역시
2018-12-26,4.2,37.5,대구광역시
2018-12-27,-3.3,18.6,대구광역시
2018-12-28,-5.7,36.0,대구광역시
2018-12-29,-4.2,30.6,대구광역시
2018-12-30,-3.6,33.0,대구광역시
2018-12-31,-1.3,32.6,대구광역시
2018-01-01,2.1,32.0,울산광역시
2018-01-02,3.7,43.5,울산광역시
2018-01-03,0.9,28.8,울산광역시
2018-01-04,1.4,41.9,울산광역시
